person_id,person_name,start_date,end_date,ptm_id,party_id,term_id,id,party,party_subtitle,party_role,organisation_name,organisation_subtitle,organisation_role,area
769,ABDULKADIRI RAHIS,1998-05-29,1999-05-29,3,6435,1998,6436,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Maiduguri (Metropolitan)
769,ABDULKADIRI RAHIS,1999-05-29,2003-05-29,4,6435,1999,6436,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Maiduguri (Metropolitan)
769,ABDULKADIRI RAHIS,2003-05-29,2007-05-29,5,6435,2003,6436,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Maiduguri (Metropolitan)
769,ABDULKADIRI RAHIS,2007-05-29,2011-05-29,6,6435,2007,6436,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Maiduguri (Metropolitan)
769,ABDULKADIRI RAHIS,2011-05-29,2015-05-29,7,6435,2011,6436,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Maiduguri (Metropolitan)
360,OLUKOLU GANIYU TUNJI,2003,2003-05-29,0,2759,1999,2496,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,
360,OLUKOLU GANIYU TUNJI,2003-05-29,2007-05-29,1,2759,2003,2496,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,
360,OLUKOLU GANIYU TUNJI,2011-05-29,2013-07-30,2,2759,2011,3447,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Amuwo-Odofin
360,OLUKOLU GANIYU TUNJI,2013-07-31,2015-05-29,2,5615,2011,3447,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Amuwo-Odofin
822,ALH HASSAN ATAYOMA OMALE,1979-05-29,1983-05-29,0,6568,1979,6569,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ankpa/Omala/Olamaboro
822,ALH HASSAN ATAYOMA OMALE,1983-05-29,1992-05-29,1,6568,1983,6569,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ankpa/Omala/Olamaboro
822,ALH HASSAN ATAYOMA OMALE,1992-05-29,1998-05-29,2,6568,1992,6569,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ankpa/Omala/Olamaboro
822,ALH HASSAN ATAYOMA OMALE,1998-05-29,1999-05-29,3,6568,1998,6569,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ankpa/Omala/Olamaboro
822,ALH HASSAN ATAYOMA OMALE,1999-05-29,2003-05-29,4,6568,1999,6569,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ankpa/Omala/Olamaboro
822,ALH HASSAN ATAYOMA OMALE,2003-05-29,2007-05-29,5,6568,2003,6569,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ankpa/Omala/Olamaboro
822,ALH HASSAN ATAYOMA OMALE,2007-05-29,2011-05-29,6,6568,2007,6569,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ankpa/Omala/Olamaboro
822,ALH HASSAN ATAYOMA OMALE,2011-05-29,2015-05-29,7,6568,2011,6569,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ankpa/Omala/Olamaboro
876,GAZA JONATHAN GBEFWI,1979-05-29,1983-05-29,0,6716,1979,6717,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Keffi/Karu/Kokona
876,GAZA JONATHAN GBEFWI,1983-05-29,1992-05-29,1,6716,1983,6717,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Keffi/Karu/Kokona
876,GAZA JONATHAN GBEFWI,1992-05-29,1998-05-29,2,6716,1992,6717,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Keffi/Karu/Kokona
876,GAZA JONATHAN GBEFWI,1998-05-29,1999-05-29,3,6716,1998,6717,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Keffi/Karu/Kokona
876,GAZA JONATHAN GBEFWI,1999-05-29,2003-05-29,4,6716,1999,6717,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Keffi/Karu/Kokona
876,GAZA JONATHAN GBEFWI,2003-05-29,2007-05-29,5,6716,2003,6717,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Keffi/Karu/Kokona
876,GAZA JONATHAN GBEFWI,2007-05-29,2011-05-29,6,6716,2007,6717,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Keffi/Karu/Kokona
876,GAZA JONATHAN GBEFWI,2011-05-29,2015-05-29,7,6716,2011,6717,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Keffi/Karu/Kokona
923,ABDULLAHI MAHMUD GAYA,2015-05,2015-05-29,0,6874,2011,6875,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Alabasu/Gaya/Ajingi
926,SANI SAIDU FAGO,2011,2011-05-29,0,6887,2007,6888,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Daura/Sandamu/Mai’adua
926,SANI SAIDU FAGO,2011-05-29,2015-05-29,1,6887,2011,6888,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Daura/Sandamu/Mai’adua
423,TUKUR AMIRUDDIN,2011-05-29,2013-07-30,0,2874,2011,3505,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Bakoro/Danja
423,TUKUR AMIRUDDIN,2013-07-31,2015-05-29,0,5721,2011,3505,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bakoro/Danja
434,UMAR BUBA JIBRIL,2011-05-29,2014,0,3085,2011,3511,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Kogi (Lokoja)/Kogi (K.K.)
434,UMAR BUBA JIBRIL,2014,2015-05-29,0,6892,2011,3511,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kogi (Lokoja)/Kogi (K.K.)
405,SIMON DAVOU MWADKWON,2011-05-29,2015-05-29,0,3071,2011,3488,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Barkin Ladi/Riyom
359,SOLOMON GANIYU OLANREWAJU,2003,2003-05-29,0,2791,1999,3825,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,
359,SOLOMON GANIYU OLANREWAJU,2003-05-29,2007,1,2791,2003,3825,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,
390,SALISU SALISCO,2012-01-12,2013-07-30,0,2871,2011,3474,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Jibia/Kaita
390,SALISU SALISCO,2013-07-31,2015-05-09,0,5718,2011,3474,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Jibia/Kaita
334,NASIRU ZANGON DAURA SANI,2011-05-29,2014,0,3041,2011,3426,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Zango/Baure
334,NASIRU ZANGON DAURA SANI,2014,2015-05-29,0,6883,2011,3426,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Zango/Baure
770,MOHAMMED NUR SHERIFF,1979-05-29,1983-05-29,0,6437,1979,6438,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bama/Ngala/Kala-Balge
770,MOHAMMED NUR SHERIFF,1983-05-29,1992-05-29,1,6437,1983,6438,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bama/Ngala/Kala-Balge
770,MOHAMMED NUR SHERIFF,1992-05-29,1998-05-29,2,6437,1992,6438,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bama/Ngala/Kala-Balge
770,MOHAMMED NUR SHERIFF,1998-05-29,1999-05-29,3,6437,1998,6438,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bama/Ngala/Kala-Balge
770,MOHAMMED NUR SHERIFF,1999-05-29,2003-05-29,4,6437,1999,6438,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bama/Ngala/Kala-Balge
770,MOHAMMED NUR SHERIFF,2003-05-29,2007-05-29,5,6437,2003,6438,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bama/Ngala/Kala-Balge
770,MOHAMMED NUR SHERIFF,2007-05-29,2011-05-29,6,6437,2007,6438,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bama/Ngala/Kala-Balge
770,MOHAMMED NUR SHERIFF,2011-05-29,2015-05-29,7,6437,2011,6438,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bama/Ngala/Kala-Balge
433,UMAR AHMED SULEIMAN,2012-01-11,2015-05-29,0,3084,2011,3510,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Dukku/Nafada
399,SAVIOUR FRIDAY UDOH,2011-05-29,2015-05-29,0,3067,2011,3483,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikot Ekpene/Essien Udim/Obot Akara
803,NWAWUBA HENRY UGOCHUKWU,1979-05-29,1983-05-29,0,6519,1979,6520,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikeduru/Mbaitoli
803,NWAWUBA HENRY UGOCHUKWU,1983-05-29,1992-05-29,1,6519,1983,6520,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikeduru/Mbaitoli
803,NWAWUBA HENRY UGOCHUKWU,1992-05-29,1998-05-29,2,6519,1992,6520,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikeduru/Mbaitoli
803,NWAWUBA HENRY UGOCHUKWU,1998-05-29,1999-05-29,3,6519,1998,6520,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikeduru/Mbaitoli
803,NWAWUBA HENRY UGOCHUKWU,1999-05-29,2003-05-29,4,6519,1999,6520,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikeduru/Mbaitoli
803,NWAWUBA HENRY UGOCHUKWU,2003-05-29,2007-05-29,5,6519,2003,6520,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikeduru/Mbaitoli
803,NWAWUBA HENRY UGOCHUKWU,2007-05-29,2011-05-29,6,6519,2007,6520,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikeduru/Mbaitoli
803,NWAWUBA HENRY UGOCHUKWU,2011-05-29,2015-05-29,7,6519,2011,6520,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikeduru/Mbaitoli
823,Benjamin Ikani Okolo,1979-05-29,1983-05-29,0,6570,1979,6571,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bassa/Dekina
823,Benjamin Ikani Okolo,1983-05-29,1992-05-29,1,6570,1983,6571,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bassa/Dekina
823,Benjamin Ikani Okolo,1992-05-29,1998-05-29,2,6570,1992,6571,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bassa/Dekina
823,Benjamin Ikani Okolo,1998-05-29,1999-05-29,3,6570,1998,6571,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bassa/Dekina
823,Benjamin Ikani Okolo,1999-05-29,2003-05-29,4,6570,1999,6571,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bassa/Dekina
823,Benjamin Ikani Okolo,2003-05-29,2007-05-29,5,6570,2003,6571,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bassa/Dekina
823,Benjamin Ikani Okolo,2007-05-29,2011-05-29,6,6570,2007,6571,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bassa/Dekina
823,Benjamin Ikani Okolo,2011-05-29,2015-05-29,7,6570,2011,6571,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bassa/Dekina
186,GANNY OLUWADARE DAUDA,2011-05-29,2015-05-29,0,2892,2011,3316,Labour Party,"",Member,House of Representatives,"",Federal Representative,Akoko North East/Akoko North West
186,GANNY OLUWADARE DAUDA,2011-05-29,2015-05-29,0,4567,2011,3316,Labour Party,"",National Vice Chairman (South - West),House of Representatives,"",Federal Representative,Akoko North East/Akoko North West
438,USMAN ADAMU MOHAMMED,2003,2003-05-29,0,2824,1999,2575,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,
438,USMAN ADAMU MOHAMMED,2003-05-29,2007-05-29,1,2824,2003,2575,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,
438,USMAN ADAMU MOHAMMED,2011-05-29,2013-07-30,2,2824,2011,3514,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Alabasu/Gaya/Ajingi
438,USMAN ADAMU MOHAMMED,2013-07-31,2015-05-29,2,5679,2011,3514,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Alabasu/Gaya/Ajingi
607,Bayero Nafada,2003,2003-05-29,0,5990,1999,5992,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Dukku/Nafada
607,Bayero Nafada,2003-05-29,2007-05-29,1,5990,2003,5992,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Dukku/Nafada
607,Bayero Nafada,2007-05-29,2011,2,5990,2007,5992,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Dukku/Nafada
447,WADA GARKI USMAN,2011-05-29,2015-05-29,0,3091,2011,3519,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Babura/Garki
881,Mukaila Olayiwola Kazzim,1979-05-29,1983-05-29,0,6727,1979,6728,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Abeokuta North/ Obafemi- Owode/Odeda
881,Mukaila Olayiwola Kazzim,1983-05-29,1992-05-29,1,6727,1983,6728,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Abeokuta North/ Obafemi- Owode/Odeda
881,Mukaila Olayiwola Kazzim,1992-05-29,1998-05-29,2,6727,1992,6728,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Abeokuta North/ Obafemi- Owode/Odeda
881,Mukaila Olayiwola Kazzim,1998-05-29,1999-05-29,3,6727,1998,6728,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Abeokuta North/ Obafemi- Owode/Odeda
881,Mukaila Olayiwola Kazzim,1999-05-29,2003-05-29,4,6727,1999,6728,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Abeokuta North/ Obafemi- Owode/Odeda
881,Mukaila Olayiwola Kazzim,2003-05-29,2007-05-29,5,6727,2003,6728,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Abeokuta North/ Obafemi- Owode/Odeda
881,Mukaila Olayiwola Kazzim,2007-05-29,2011-05-29,6,6727,2007,6728,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Abeokuta North/ Obafemi- Owode/Odeda
881,Mukaila Olayiwola Kazzim,2011-05-29,2015-05-29,7,6727,2011,6728,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Abeokuta North/ Obafemi- Owode/Odeda
886,OLABODE O AYORINDE,1979-05-29,1983-05-29,0,6741,1979,6742,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Owo/Ose
886,OLABODE O AYORINDE,1983-05-29,1992-05-29,1,6741,1983,6742,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Owo/Ose
886,OLABODE O AYORINDE,1992-05-29,1998-05-29,2,6741,1992,6742,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Owo/Ose
886,OLABODE O AYORINDE,1998-05-29,1999-05-29,3,6741,1998,6742,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Owo/Ose
886,OLABODE O AYORINDE,1999-05-29,2003-05-29,4,6741,1999,6742,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Owo/Ose
886,OLABODE O AYORINDE,2003-05-29,2007-05-29,5,6741,2003,6742,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Owo/Ose
886,OLABODE O AYORINDE,2007-05-29,2011-05-29,6,6741,2007,6742,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Owo/Ose
886,OLABODE O AYORINDE,2011-05-29,2015-05-29,7,6741,2011,6742,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Owo/Ose
805,KABIR SHAAIBU,1979-05-29,1983-05-29,0,6524,1979,6525,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Batagarawa/Charanchi/Rimi
805,KABIR SHAAIBU,1983-05-29,1992-05-29,1,6524,1983,6525,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Batagarawa/Charanchi/Rimi
805,KABIR SHAAIBU,1992-05-29,1998-05-29,2,6524,1992,6525,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Batagarawa/Charanchi/Rimi
805,KABIR SHAAIBU,1998-05-29,1999-05-29,3,6524,1998,6525,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Batagarawa/Charanchi/Rimi
805,KABIR SHAAIBU,1999-05-29,2003-05-29,4,6524,1999,6525,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Batagarawa/Charanchi/Rimi
805,KABIR SHAAIBU,2003-05-29,2007-05-29,5,6524,2003,6525,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Batagarawa/Charanchi/Rimi
805,KABIR SHAAIBU,2007-05-29,2011-05-29,6,6524,2007,6525,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Batagarawa/Charanchi/Rimi
805,KABIR SHAAIBU,2011-05-29,2015-05-29,7,6524,2011,6525,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Batagarawa/Charanchi/Rimi
824,RAZAQ OLATUNDE ATUNWA,1979-05-29,1983-05-29,0,6572,1979,6573,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ilorin West/Asa
824,RAZAQ OLATUNDE ATUNWA,1983-05-29,1992-05-29,1,6572,1983,6573,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ilorin West/Asa
824,RAZAQ OLATUNDE ATUNWA,1992-05-29,1998-05-29,2,6572,1992,6573,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ilorin West/Asa
824,RAZAQ OLATUNDE ATUNWA,1998-05-29,1999-05-29,3,6572,1998,6573,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ilorin West/Asa
824,RAZAQ OLATUNDE ATUNWA,1999-05-29,2003-05-29,4,6572,1999,6573,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ilorin West/Asa
824,RAZAQ OLATUNDE ATUNWA,2003-05-29,2007-05-29,5,6572,2003,6573,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ilorin West/Asa
824,RAZAQ OLATUNDE ATUNWA,2007-05-29,2011-05-29,6,6572,2007,6573,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ilorin West/Asa
824,RAZAQ OLATUNDE ATUNWA,2011-05-29,2015-05-29,7,6572,2011,6573,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ilorin West/Asa
